incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC99186,Manslaughter,Midtown,Lakewood,Oh,1717 Washington Ave,47.841989,-114.386325,2021-08-17 08:21:55,OFF0026,Donna,Scott,5009,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00426,Mary,Martin,47.0,Male,279-430-8865,Unarmed,Critical,Unknown,Arrest Made,3.0,6797.41,False,Incident at 1717 Washington Ave. Officer responded at scene.
INC000546,Arson,South,Riverside,Ny,9003 Elm Blvd,35.267366,-118.27311,2024-05-20 05:35:47,OFF0081,Patricia,Davis,5006,SUS00288,Patricia,Thompson,91.5,Other,Hispanic,VIC00003,Karen,Hall,80.0,Other,(570) -91-5-4867,Firearm,Low,Investgation,Dismissed,5.0,9849.34,No,Incident at 9003 Elm Blvd. Officer responded at scene.
INC000776,Robbery,Central,Lakewood,Az,9485 Sunset Blvd,30.732708,-112.938226,2020-05-25 18:01:07,OFF0014,Jessica,Young,6360,SUS00490,Susan,Garcia,57.0,Male,Hispanic,VIC00235,Matthew,Anderson,74.0,Unknown,411-564-8570,Hands/Feet,High,Closed,Dismissed,1.0,26850.65,True,Incident at 9485 Sunset Blvd. Officer responded at scene.
INC002001,Cybercrime,Northeast,Fairview,Ca,8504 River Rd,46.346421,-101.717198,2018-01-23 01:32:57,OFF0028,Emily,Allen,8082,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00647,Nancy,Miller,83.0,Unknown,916-638-1844,Rifle,Low,Open,Unknown,1.0,4361.02,True,Incident at 8504 River Rd. Officer responded at scene.
INC004914,Graffiti,Southeast,Hillcrest,Ga,3424 Washington Ave,43.788197,-97.101662,2024-10-22 09:44:10,OFF0113,Joseph,Green,4169,SUS00336,Michelle,White,91.5,Unknown,Unknown,VIC00143,Ashley,Allen,76.0,Male,574-179-8863,Blunt Object,High,Open,Arres Made,1.0,40745.74,yes,Incident at 3424 Washington Ave. Officer responded at scene.
INC004331,Kidnapping,Southwest,Hillcrest,Ca,2354 Lincoln St,47.351315,-108.376745,2019-06-23 09:13:24,OFF0091,Karen,Jackson,1393,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00325,Ashley,Martin,83.0,Male,846-158-6380,Unknown,Medium,Open,No Arrest,2.0,26410.37,No,Incident at 2354 Lincoln St. Officer responded at scene.
INC001473,DUI,Central,Centerville,Az,9972 Park Rd,45.72828,-93.080134,2022-12-17 13:50:39,OFF0087,Donna,Wright,1881,SUS00155,Joseph,Thompson,39.0,Unknown,Hispanic,VIC00692,Michael,Hill,49.0,Female,291-333-6192,Knife,Critical,Unknown,Arres Made,3.0,26194.28,NO,No Notes
INC001793,Theft,South,Centerville,Fl,979 Sunset Blvd,31.494107,-106.421786,2019-02-10 08:50:05,OFF0036,Sarah,Jackson,5233,SUS00254,Patricia,Harris,26.0,Other,Asian,VIC00238,Anthony,White,51.0,Female,Not Provided,Unknown,Low,Investgation,Unknown,4.0,16393.08,NO,Incident at 979 Sunset Blvd. Officer responded at scene.
INC001616,Fraud,Midtown,Centerville,Il,8538 Elm Blvd,40.101323,-93.598177,2020-09-12 20:28:55,OFF0138,Emily,Miller,4144,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00560,Chris,Davis,89.0,Male,9638673125,Blunt Object,Medium,Unknown,Warning,1.0,40664.97,yes,Incident at 8538 Elm Blvd. Officer responded at scene.
INC001095,Domestic Violence,Central,Hillcrest,Ca,5636 Park Rd,47.11182,-92.706644,2019-08-13 19:02:37,OFF0079,Anthony,Anderson,2581,SUS00200,Susan,Torres,54.0,Unknown,Black,VIC00304,Mary,Walker,58.0,Female,263-832-1417,Unknown,High,Closed,Unknown,0.0,35032.85,No,Incident at 5636 Park Rd. Officer responded at scene.
INC003778,Drug Offense,Midtown,Riverside,Tx,6041 River Rd,29.45055,-91.738056,2019-08-04 17:07:39,OFF0018,thomas,Lee,9277,SUS00351,Susan,Miller,54.0,Male,White,VIC00169,Joseph,Jackson,38.0,Male,972-180-9151,Blunt Object,Critical,Closed,Unknown,5.0,23759.76,No,Incident at 6041 River Rd. Officer responded at scene.
INC004244,Assault,West,Riverside,Pa,404 River Rd,41.269421,-94.65644,2020-01-09 01:23:48,OFF0115,Nancy,Green,3470,SUS00126,Emily,Jackson,68.0,Unknown,Black,VIC00234,Jennifer,Miller,64.0,Female,(949) -37-9-6965,Knife,High,Unknown,Unknown,1.0,48441.87,yes,Incident at 404 River Rd. Officer responded at scene.
INC004228,Manslaughter,Southwest,Riverside,Ga,3686 Main St,25.103527,-101.908518,2022-02-11 07:12:18,OFF0119,Linda,Brown,8904,SUS00647,Anthony,Hill,50.0,Female,Asian,VIC00729,Charles,Hill,17.0,Male,(546) -39-8-5001,Pistol,Critical,Under Investigation,No Arrest,1.0,40878.48,YES,Incident at 3686 Main St. Officer responded at scene.
INC003232,Sexual Assault,Midtown,Lakewood,Fl,5875 Park Rd,36.549199,-96.658987,2018-05-17 21:45:38,OFF0102,Carol,Torres,4916,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00902,Michael,Scott,80.0,Male,722-738-6177,Unarmed,Medium,Unknown,No Arrest,3.0,49031.37,Yes,No Notes
INC001964,Kidnapping,Northwest,Maplewood,Nc,5217 Washington Ave,29.370206,-79.961327,2024-10-31 08:58:14,OFF0066,Linda,Taylor,5860,SUS00621,Daniel,Garcia,61.0,Unknown,Hispanic,VIC00477,Michael,Moore,55.0,Female,251-691-5626,Blunt Object,High,Open,No Arrest,3.0,23896.11,YES,Incident at 5217 Washington Ave. Officer responded at scene.
INC003037,Robbery,Southeast,Fairview,Ca,8151 River Rd,30.471904,-96.951575,2020-08-06 21:29:11,OFF0122,Richard,Hall,6151,SUS00513,Jennifer,Williams,27.0,Male,Unknown,VIC00451,John,Lee,70.0,Male,735-335-8221,Firearm,High,Closed,No Arrest,4.0,19917.05,YES,No Notes
INC001080,Breaking & Entering,South,Centerville,Pa,7215 Sunset Blvd,42.043062,-98.897633,2024-08-01 02:42:13,OFF0138,Michelle,Jackson,8260,SUS00687,Daniel,Lee,45.0,Female,Asian,VIC00070,Mary,Anderson,83.0,Male,Not Provided,Blunt Object,Critical,Open,Arrest Made,1.0,34607.53,YES,No Notes
INC004863,Manslaughter,Southeast,Lakewood,Ny,439 River Rd,27.899248,-76.387155,2020-04-21 14:37:25,OFF0146,Emily,Thompson,2874,SUS00504,Donna,Taylor,52.0,Unknown,Black,VIC00853,Michael,Brown,31.0,Unknown,4905463302,Firearm,High,Investgation,Arrest Made,3.0,3937.95,Unknown,Incident at 439 River Rd. Officer responded at scene.
INC003980,DUI,Midtown,Fairview,Nc,8946 River Rd,188.8162,-96.489972,2019-09-15 00:23:16,OFF0083,Mark,Moore,6619,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00623,Charles,Walker,47.0,Female,867-816-4505,Unknown,Medium,Open,No Arrest,4.0,39409.27,no,Incident at 8946 River Rd. Officer responded at scene.
INC003764,Sexual Assault,South,Lakewood,Az,6080 Main St,44.013618,-119.351072,2018-02-11 04:34:02,OFF0145,Matthew,Miller,1436,SUS00302,Jessica,Taylor,32.0,Unknown,Unknown,VIC00422,Michelle,Torres,49.0,Female,398-477-8786,Hands,Low,Unknown,Case Dismissed,4.0,36709.67,0,Incident at 6080 Main St. Officer responded at scene.
INC003984,DUI,Southeast,Hillcrest,Ny,2026 Maple Dr,40.159222,-81.95532,2023-05-13 15:23:55,OFF0096,Emily,Williams,5439,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00140,Michelle,Harris,74.0,Male,473-441-5384,Bat,Critical,Open,Unknown,5.0,23759.76,Unknown,Incident at 2026 Maple Dr. Officer responded at scene.
INC001499,Sexual Assault,North,Riverside,Fl,4484 Main St,37.65029,-108.933335,2022-01-14 21:05:26,OFF0098,Susan,Allen,3532,SUS00030,Susan,Thomas,26.0,Other,Unknown,VIC00305,Patricia,Thompson,17.0,Male,852-903-9449,Blunt Object,Medium,Unknown,Unknown,5.0,23759.76,0,No Notes
INC004413,Domestic Violence,Midtown,Oakdale,Nc,7403 River Rd,45.142079,-119.63966,2024-08-23 10:16:37,OFF0042,Chris,Hall,1997,SUS00312,Nancy,Anderson,59.0,Female,Asian,VIC00620,Anthony,Jackson,83.0,Male,598-746-2234,Unknown,High,Pending,Dismissed,1.0,35592.95,0,No Notes
INC004104,Arson,North,Springfield,Il,1949 Sunset Blvd,38.190276,-83.678734,2021-03-17 07:50:45,OFF0137,Carol,Jones,8277,SUS00520,Susan,Wright,32.0,Male,Black,VIC00575,Jessica,Hill,51.0,Female,Not Provided,Blunt Object,Critical,Closed,No Arrest,1.0,25767.69,1,No Notes
INC004075,Homicide,Southeast,Lakewood,Ca,5135 Cedar Lane,40.806897,-71.713582,2019-08-02 05:15:01,OFF0105,Ashley,Wright,8640,SUS00097,James,Green,54.0,Female,Black,VIC00524,Anthony,Martin,41.0,Female,541-764-7546,Bat,Critical,Pending,Unknown,2.0,35999.93,1,Incident at 5135 Cedar Lane. Officer responded at scene.
INC003103,Arson,Central,Maplewood,Nc,314 Washington Ave,30.314399,-110.948331,2018-12-17 16:00:42,OFF0070,Nancy,Wright,9644,SUS00362,Donna,Brown,35.0,Female,Asian,VIC00767,Patricia,Davis,70.0,Male,770-925-9498,Unknown,Critical,Resolved,Arres Made,1.0,-1835.98,0,Incident at 314 Washington Ave. Officer responded at scene.
INC002705,Drug Offense,Southeast,Fairview,Az,2320 Washington Ave,29.907485,-99.899531,2022-12-12 09:50:34,OFF0069,Charles,Harris,7661,SUS00349,Jennifer,Green,46.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Blunt Object,Low,Investgation,Unknown,3.0,10863.03,NO,Incident at 2320 Washington Ave. Officer responded at scene.
INC004808,Robbery,Midtown,Centerville,Oh,4290 Elm Blvd,44.967065,-115.185364,2020-11-16 18:15:01,OFF0062,Emily,Williams,2974,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00520,Karen,Hall,82.0,Male,(697) -94-6-9313,Knife,High,Pendng,Case Dismissed,2.0,28377.62,1,No Notes
INC004499,Burglary,Northeast,Oakdale,Nc,8592 Maple Dr,47.001125,-85.989621,2022-08-14 15:47:00,OFF0080,Daniel,Lee,4823,SUS00684,Emily,Williams,48.0,Unknown,Black,VIC00098,Nancy,Miller,14.0,Male,381-972-5755,Bat,Unknown,Closed,Arres Made,0.0,22250.9,NO,Incident at 8592 Maple Dr. Officer responded at scene.
INC002171,Theft,Southwest,Oakdale,Ga,6268 Elm Blvd,41.225919,-94.65644,2021-03-03 23:30:18,OFF0109,Barbara,Green,4901,SUS00285,Robert,Smith,43.0,Unknown,Hispanic,VIC00369,William,Miller,42.0,Male,(858) -54-0-9727,Hands,Medium,Open,Dismissed,3.0,1031.49,Unknown,Incident at 6268 Elm Blvd. Officer responded at scene.
INC003281,Theft,Southwest,Fairview,Az,3325 Sunset Blvd,40.745749,-84.698174,2024-03-25 18:11:45,OFF0061,Thomas,White,3135,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00886,James,Jones,13.0,Female,738-943-3556,Blunt Object,Low,Open,No Arrest,3.0,23549.76,Unknown,Incident at 3325 Sunset Blvd. Officer responded at scene.
INC001634,DUI,Southwest,Hillcrest,Ca,428 Park Rd,25.147113,-105.985202,2020-12-26 04:04:15,OFF0044,michelle,Johnson,9630,SUS00772,David,Smith,70.0,Female,Unknown,VIC00388,Emily,Martin,-28.5,Unknown,435-168-2432,Gun,Critical,Open,Case Dismissed,5.0,25439.46,0,Incident at 428 Park Rd. Officer responded at scene.
INC002457,DUI,Southwest,Springfield,Pa,5771 Sunset Blvd,40.69608,-94.674713,2024-11-01 16:19:36,OFF0066,Patricia,Allen,4162,SUS00661,Patricia,Johnson,37.0,Unknown,Unknown,VIC00804,James,Jones,77.0,Male,352-372-1642,Hands/Feet,Critical,Closed,No Arrest,2.0,25744.75,No,Incident at 5771 Sunset Blvd. Officer responded at scene.
INC000552,Homicide,West,Lakewood,Tx,6374 Park Rd,43.456942,-86.065238,2021-08-02 20:09:19,OFF0031,Donna,Nguyen,4966,SUS00079,Michelle,Martin,36.0,Female,Unknown,VIC00038,Mary,Moore,87.0,Female,257-348-8802,Firearm,Critical,Closed,Unknown,2.0,-20649.585000000006,NO,Incident at 6374 Park Rd. Officer responded at scene.
INC000808,Fraud,North,Riverside,Oh,5750 Main St,40.251842,-112.391272,2018-07-20 21:54:29,OFF0061,William,Smith,8721,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00139,Matthew,Hall,17.0,Female,929-542-7289,Unknown,High,Open,Arrest Made,2.0,32799.21,NO,Incident at 5750 Main St. Officer responded at scene.
INC004183,DUI,Central,Maplewood,Az,2310 Elm Blvd,41.335384,-79.695949,2024-07-24 01:35:12,OFF0010,Carol,Walker,8331,SUS00474,William,Flores,69.0,Female,Unknown,VIC00507,Patricia,Moore,26.0,Female,980-241-1867,Firearm,Low,Closed,Unknown,1.0,46625.42,True,Incident at 2310 Elm Blvd. Officer responded at scene.
INC003640,Drug Offense,Central,Riverside,Nc,2854 River Rd,40.702345,-94.768301,2021-06-27 06:28:24,OFF0144,Carol,Miller,2139,SUS00301,Joseph,Allen,42.0,Other,White,VIC00497,James,Jones,-28.5,Female,855-584-7818,Unarmed,Medium,Pendng,No Arrest,5.0,10110.98,False,Incident at 2854 River Rd. Officer responded at scene.
INC002004,Burglary,South,Fairview,Pa,3144 Oak Ave,40.444387,-87.723773,2023-08-31 04:43:39,OFF0008,William,Taylor,8149,SUS00515,William,Green,68.0,Male,Hispanic,VIC00334,Jennifer,Thomas,89.0,Female,Not Provided,Unknown,Critical,Closed,Arrest Made,3.0,40087.01,0,Incident at 3144 Oak Ave. Officer responded at scene.
INC000779,Theft,West,Hillcrest,Pa,4111 River Rd,39.702213,-104.234974,2021-02-25 02:10:17,OFF0081,Patricia,Allen,7771,SUS00120,John,Davis,28.0,Unknown,White,VIC00426,Jennifer,Jones,43.0,Male,276-623-3434,Rifle,High,Resolved,No Arrest,0.0,29672.95,No,Incident at 4111 River Rd. Officer responded at scene.
INC001821,Domestic Violence,South,Riverside,Tx,4866 Oak Ave,34.420437,-103.331305,2024-10-23 03:11:58,OFF0089,Sarah,Martin,9594,SUS00279,Barbara,Anderson,67.0,Male,Unknown,VIC00468,Linda,Anderson,54.0,Female,Not Provided,Unarmed,High,Closed,No Arrest,3.0,40541.47,no,Incident at 4866 Oak Ave. Officer responded at scene.
INC001488,Cybercrime,East,Riverside,Pa,7754 Main St,31.939706,-91.672451,2021-01-22 00:26:48,OFF0101,Anthony,Brown,1183,SUS00060,Robert,Jackson,18.0,Male,Black,VIC00525,Susan,Williams,63.0,Female,9611587960,Gun,Low,Open,Arrest Made,4.0,-20649.585000000006,YES,Incident at 7754 Main St. Officer responded at scene.
INC000994,Drug Offense,West,Lakewood,Tx,542 Oak Ave,28.691414,-72.706951,2023-12-09 22:41:26,OFF0104,Joseph,Taylor,2130,SUS00300,Ashley,Lee,37.0,Female,Unknown,VIC00782,Joseph,Harris,15.0,Male,297-819-8865,Firearm,Medium,Open,Dismissed,5.0,36277.56,NO,Incident at 542 Oak Ave. Officer responded at scene.
INC004807,Domestic Violence,Southwest,Oakdale,Nc,6386 Cedar Lane,41.085433,-110.914219,2023-10-06 12:44:42,OFF0143,Charles,Thomas,5567,SUS00241,Daniel,Johnson,46.0,Male,Asian,VIC00817,Nancy,Johnson,27.0,Female,755-232-9066,Hands/Feet,Medium,Investgation,No Arrest,4.0,22188.78,False,Incident at 6386 Cedar Lane. Officer responded at scene.
INC001650,Domestic Violence,Southeast,Springfield,Pa,8457 Lincoln St,46.77432,-111.941303,2018-08-20 02:42:12,OFF0120,Linda,Jackson,8338,SUS00153,John,Johnson,74.0,Unknown,Black,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Gun,Critical,Closed,Arres Made,3.0,23759.76,No,Incident at 8457 Lincoln St. Officer responded at scene.
INC004102,Burglary,South,Springfield,Il,3384 Lincoln St,25.219386,-104.254685,2020-06-23 03:05:05,OFF0019,Donna,Brown,5459,SUS00610,Mary,Green,35.0,Unknown,Black,VIC00086,James,Harris,67.0,Unknown,8102116884,Gun,Critical,Open,Case Dismissed,0.0,41379.54,True,Incident at 3384 Lincoln St. Officer responded at scene.
INC001609,Arson,West,Fairview,Fl,588 Oak Ave,36.9671225,-90.520721,2021-05-10 23:55:13,OFF0024,John,Johnson,8320,SUS00444,Mary,Garcia,67.0,Female,Black,VIC00435,Emily,Nguyen,54.0,Male,573-819-2255,Rifle,High,Pendng,Warning,-3.5,44799.75,Unknown,Incident at 588 Oak Ave. Officer responded at scene.
INC001211,Burglary,Northwest,Oakdale,Pa,7945 Elm Blvd,32.722218,-98.666344,2019-08-20 08:40:14,OFF0073,William,Flores,5440,SUS00360,Patricia,Allen,66.0,Unknown,White,VIC00416,Barbara,Walker,28.0,Female,950-954-1127,Knife,Low,Open,Case Dismissed,5.0,13834.31,no,Incident at 7945 Elm Blvd. Officer responded at scene.
INC000440,Trespassing,Central,Lakewood,Fl,7206 River Rd,47.714242,-77.689228,2020-07-20 14:07:13,OFF0099,Anthony,Smith,2754,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Unarmed,Low,Unknown,Unknown,1.0,48201.94,YES,Incident at 7206 River Rd. Officer responded at scene.
INC004681,Domestic Violence,East,Oakdale,Fl,1204 River Rd,44.657603,-85.552463,2022-03-19 11:50:46,OFF0126,Thomas,Moore,4132,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00690,Nancy,Martin,57.0,Male,796-232-5071,Gun,Critical,Open,Unknown,4.0,37656.83,True,Incident at 1204 River Rd. Officer responded at scene.
INC001599,Kidnapping,West,Centerville,Ca,2037 Maple Dr,35.444243,-79.757683,2020-08-08 19:27:33,OFF0080,John,Walker,7911,SUS00434,Barbara,Allen,35.0,Unknown,Unknown,VIC00527,Chris,Martin,90.0,Female,691-761-2298,Unknown,Unknown,Investgation,Unknown,4.0,34616.47,1,Incident at 2037 Maple Dr. Officer responded at scene.
INC004908,Trespassing,West,Riverside,Tx,717 Sunset Blvd,27.390578,-79.03243,2019-01-15 17:06:13,OFF0103,Linda,Johnson,9042,SUS00737,Richard,Davis,64.0,Female,Unknown,VIC00440,Ashley,Harris,51.0,Unknown,9592187674,Gun,Low,Unknown,No Arrest,4.0,46923.8,NO,Incident at 717 Sunset Blvd. Officer responded at scene.
INC002503,DUI,Southeast,Hillcrest,Il,7358 Cedar Lane,38.590611,-113.408731,2021-02-02 15:15:08,OFF0001,Jessica,Miller,8024,SUS00010,Donna,Martin,70.0,Male,Asian,VIC00171,David,Hill,37.0,Other,3505466849,Unknown,Critical,Open,Arrest Made,3.0,48449.41,False,Incident at 7358 Cedar Lane. Officer responded at scene.
INC001962,Trespassing,Southwest,Maplewood,Il,7036 Lincoln St,25.2782,-107.747622,2021-08-24 22:46:34,OFF0103,Jessica,Scott,5572,SUS00643,Robert,Young,51.0,Male,Black,VIC00756,Linda,Davis,25.0,Unknown,466-549-3059,Blunt Object,High,Closed,Warning Issued,5.0,23759.76,True,Incident at 7036 Lincoln St. Officer responded at scene.
INC001544,Vandalism,West,Lakewood,Ga,8519 Sunset Blvd,25.266159,54.7583,2019-02-26 15:53:31,OFF0090,John,Torres,4435,SUS00404,Carol,Hill,26.0,Male,Asian,VIC00968,Patricia,Martin,33.0,Female,266-742-5210,Firearm,Low,Under Investigation,Unknown,-3.5,25073.7,YES,No Notes
INC004477,Burglary,Central,Fairview,Il,8962 Lincoln St,38.153121,-91.38715,2022-01-28 23:27:23,OFF0066,Jessica,Miller,6246,SUS00565,Nancy,Young,39.0,Male,Unknown,VIC00640,Sarah,Thomas,-23.0,Unknown,999-190-5783,Blunt Object,Medium,Unknown,Warning,3.0,5596.84,1,Incident at 8962 Lincoln St. Officer responded at scene.
INC002141,Domestic Violence,Southwest,Lakewood,Tx,6390 Main St,29.799121,81.8098,2022-05-28 08:55:48,OFF0001,Joseph,Miller,7449,SUS00657,David,Brown,46.0,Male,Asian,VIC00164,William,Wilson,87.0,Male,Not Provided,Hands/Feet,Critical,Open,Dismissed,1.0,48585.63,No,Incident at 6390 Main St. Officer responded at scene.
INC000528,Robbery,North,Riverside,Nc,5698 River Rd,32.524428,-85.309359,2022-08-22 14:22:56,OFF0095,Linda,Anderson,4922,SUS00254,Charles,Scott,46.0,Female,Hispanic,VIC00290,Richard,Hall,28.0,Female,679-895-8896,Pistol,Medium,Open,No Arrest,5.0,16512.54,YES,Incident at 5698 River Rd. Officer responded at scene.
INC93355,Vandalism,Southeast,Oakdale,Pa,4635 Park Rd,199.9842,-110.902494,2024-11-24 01:23:15,OFF0103,John,Moore,7002,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00176,Mark,Smith,77.0,Male,Not Provided,Unknown,Critical,Closed,Unknown,-3.5,49287.63,True,Incident at 4635 Park Rd. Officer responded at scene.
INC003167,Drug Offense,North,Centerville,Il,2931 Cedar Lane,47.463383,-98.294744,2018-09-10 03:30:53,OFF0090,Sarah,Torres,8380,SUS00111,Charles,Brown,-0.5,Female,White,VIC00707,Patricia,Jones,15.0,Male,724-585-3135,Rifle,High,Under Investigation,Dismissed,3.0,17049.38,NO,Incident at 2931 Cedar Lane. Officer responded at scene.
INC003044,Theft,Central,Maplewood,Pa,7650 Maple Dr,28.678876,-98.63422,2018-09-23 12:51:53,OFF0047,Karen,Thomas,9838,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00687,Michelle,Anderson,46.0,Male,(268) -31-3-4730,Pistol,Critical,Pending,Unknown,0.0,29239.43,Yes,Incident at 7650 Maple Dr. Officer responded at scene.
INC001943,Fraud,Central,Hillcrest,Il,528 Park Rd,34.873533,-80.394775,2023-10-04 12:19:14,OFF0135,William,Johnson,7574,SUS00097,Matthew,Allen,59.0,Female,Unknown,VIC00765,Mark,Wilson,65.0,Male,2339421827,Hands/Feet,Critical,Closed,Dismissed,2.0,23759.76,NO,No Notes
INC004760,Homicide,Northwest,Maplewood,Pa,1060 Washington Ave,45.667658,-101.82672,2018-07-25 00:48:10,OFF0140,Sarah,Lee,1330,SUS00182,Mark,Nguyen,54.0,Female,Asian,VIC00011,Linda,Scott,127.5,Male,656-461-6861,Blunt Object,Critical,Open,Dismissed,5.0,13177.71,1,Incident at 1060 Washington Ave. Officer responded at scene.
INC004188,Manslaughter,Midtown,Riverside,Az,4759 Main St,39.705543,-102.952049,2019-05-31 19:48:16,OFF0069,Thomas,Jones,7088,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00545,Karen,Wilson,127.5,Female,Not Provided,Rifle,Critical,Under Investigation,Dismissed,5.0,43389.84,NO,Incident at 4759 Main St. Officer responded at scene.
INC001804,Cybercrime,North,Fairview,Tx,7060 Washington Ave,40.431883,-70.001595,2018-05-06 18:50:31,OFF0005,John,Torres,5476,SUS00559,Jessica,Moore,75.0,Unknown,Asian,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Rifle,High,Closed,No Arrest,0.0,3696.78,1,Incident at 7060 Washington Ave. Officer responded at scene.
INC001577,Robbery,North,Springfield,Ga,8053 Maple Dr,42.725639,-98.395237,2020-07-12 15:08:11,OFF0028,Mark,Garcia,7844,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00166,Jessica,Walker,66.0,Female,550-800-9404,Bat,Medium,Pendng,Dismissed,4.0,31762.75,YES,No Notes
INC003205,Sexual Assault,Midtown,Lakewood,Fl,4913 Sunset Blvd,36.9671225,-93.011956,2022-02-27 01:36:44,OFF0021,Mary,Green,3617,SUS00101,Nancy,Nguyen,18.0,Other,Unknown,VIC00314,Anthony,Williams,53.0,Male,597-400-2757,Blunt Object,Medium,Open,No Arrest,2.0,19340.01,True,Incident at 4913 Sunset Blvd. Officer responded at scene.
INC003194,DUI,West,Riverside,Ga,4651 Maple Dr,30.212434,-114.740723,2021-03-19 10:14:00,OFF0011,Susan,Torres,8952,SUS00256,John,Martin,-0.5,Female,Black,VIC00580,James,Moore,67.0,Female,840-351-6930,Gun,High,Unknown,No Arrest,0.0,46414.54,0,Incident at 4651 Maple Dr. Officer responded at scene.
INC003434,Domestic Violence,South,Lakewood,Az,6330 Elm Blvd,27.436819,-79.733632,2021-09-22 08:50:41,OFF0111,Donna,Torres,5584,SUS00331,Matthew,Williams,46.0,Unknown,Hispanic,VIC00113,Michael,Nguyen,-28.5,Unknown,3017635774,Blunt Object,Critical,Investgation,Unknown,0.0,22168.6,1,Incident at 6330 Elm Blvd. Officer responded at scene.
INC001091,Burglary,Midtown,Riverside,Az,6231 Oak Ave,39.033447,-71.453796,2021-06-19 11:40:39,OFF0143,Jennifer,Flores,3787,SUS00355,David,Hall,75.0,Female,Other,VIC00678,Michael,Walker,50.0,Unknown,897-797-9119,Gun,Low,Under Investigation,Warning,2.0,22349.26,Yes,Incident at 6231 Oak Ave. Officer responded at scene.
INC000516,Arson,East,Springfield,Pa,9876 River Rd,38.028091,-119.460375,2020-07-14 23:16:23,OFF0092,Mark,Jones,9516,SUS00623,Jessica,Smith,39.0,Female,Unknown,VIC00050,Jessica,White,49.0,Male,663-874-5478,Rifle,Critical,Open,No Arrest,3.0,15917.37,0,Incident at 9876 River Rd. Officer responded at scene.
INC004783,Graffiti,West,Hillcrest,Oh,6578 Oak Ave,44.216475,-94.65644,2024-04-29 21:39:19,OFF0113,Nancy,Wright,8799,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00493,David,Young,33.0,Female,732-776-8545,Hands,Low,Pendng,No Arrest,5.0,2995.27,0,No Notes
INC000416,Breaking & Entering,Northeast,Riverside,Fl,5304 Sunset Blvd,29.69522,-89.929382,2023-01-17 22:27:14,OFF0145,Mark,Garcia,6626,SUS00334,William,Hall,46.0,Unknown,Unknown,VIC00010,Emily,Moore,49.0,Unknown,822-123-8291,Hands,Unknown,Closed,Warning Issued,4.0,20600.29,False,Incident at 5304 Sunset Blvd. Officer responded at scene.
INC004076,Arson,Central,Springfield,Az,5917 Elm Blvd,46.627704,-107.694856,2021-06-02 21:34:40,OFF0133,Jennifer,White,6785,SUS00197,Karen,Thomas,91.5,Female,Black,VIC00367,Patricia,Hill,63.0,Female,707-370-5890,Pistol,Unknown,Closed,Arres Made,4.0,26392.99,True,Incident at 5917 Elm Blvd. Officer responded at scene.
INC002959,Trespassing,North,Oakdale,Ca,9668 Oak Ave,34.263955,-92.604768,2023-07-20 18:08:15,OFF0082,Susan,Taylor,8926,SUS00570,Charles,Jackson,46.0,Unknown,Hispanic,VIC00886,Joseph,Green,49.0,Unknown,551-523-3770,Unknown,Critical,Pendng,No Arrest,4.0,23059.41,Yes,Incident at 9668 Oak Ave. Officer responded at scene.
INC000118,Breaking & Entering,North,Lakewood,Az,8705 Cedar Lane,33.969601,-91.947566,2019-08-31 21:57:38,OFF0053,Ashley,Flores,6187,SUS00307,Carol,Hall,34.0,Female,Unknown,VIC00938,John,Young,11.0,Unknown,722-513-3089,Gun,Low,Closed,Dismissed,0.0,42.17,True,Incident at 8705 Cedar Lane. Officer responded at scene.
